ssid,dgsolv
CCCCO.CCBr,-3.03
CCCO.FC(Cl)(Cl)C(F)(Cl)Cl,-3.64
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.CCCCO,-2.20
Cc1ccc(C)cc1.COC,-2.03
CCCCCCCCCCCCCCCC.CC(Cl)(Cl)Cl,-3.67
CCCCO.C=CC(=C)C,-2.89
CCCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCCC.CCC(C)C,-2.36
Brc1cccc2ccccc12.ClCCCl,-4.18
Cc1ccccn1.C1COCCO1,-5.02
OCCOCCOCCOCCO.C=CCCCCC,-2.40
CNC=O.CC(C)CCC(C)C,-2.97
COCCOCCOCCOCCOC.CCCCCCCC,-4.01
NC=O.CCCCCO,-5.65
CCCCCCC.CCCCC,-3.27
ClC=CCl.COc1cc(C=O)cc(-c2cc(C=O)cc(OC)c2O)c1O,-20.57
CC(=O)N(C)C.CC=C(C)C,-2.58
Cc1ccc(C)cc1.CCCCCCCC,-5.28
O.CCC[N+](=O)[O-],-3.38
CCCCCCCCC=CCCCCCCCC(=O)OCC(COC(=O)CCCCCCCC=CCCCCCCCC)OC(=O)CCCCCCCC=CCCCCCCCC.Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,-10.26
O=C1CCCC1.O=C=O,-0.89
COC(C)=O.C1CCCCC1,-3.61
CC(C)CC(C)(C)C.CCCC(C)=O,-4.14
CCCO.O=C(O)c1cccc([N+](=O)[O-])c1C(=O)O,-18.29
ClCCl.N#N,1.20
COC(C)=O.FC(F)(Cl)C(F)(Cl)Cl,-3.38
CCCCCCCCCC.c1ccccc1,-3.98
CCC(C)O.Brc1ccc(Br)cc1,-6.94
O.CCN(N=O)C(C)C,-5.46
COC(C)(C)C.COC(=O)c1ccc(O)cc1,-11.76
CCCCCCCCC=CCCCCCCCC(=O)OCC(COC(=O)CCCCCCCC=CCCCCCCCC)OC(=O)CCCCCCCC=CCCCCCCCC.CCCCCCCCCCCCCCCCO,-11.57
O=C1CCCCC1.ClC(Cl)(Cl)Cl,-4.32
O.CCCCCCCCCCCCCCCCCCCCCC,4.87
O.CC(C)CCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCC(C)C,-5.93
CC(C)CO.CCCCO,-6.13
NC=O.c1ccccc1,-2.69
CCOC(C)=O.O=C(C(=O)c1ccccc1)c1ccccc1,-12.33
OCc1ccccc1.C1CCCCC1,-3.23
[2H]O[2H].CCCCO,-4.84
COCCOCCOC.CC,-0.44
CCCCCCC.CCC1CCCCC1,-5.39
O=C1CCCO1.c1ccccc1,-4.16
O.CN(C)N=O,-6.02
CS(C)=O.CC1CCCCC1,-2.73
CCCCCCCCC=CCCCCCCCC(=O)OCC(COC(=O)CCCCCCCC=CCCCCCCCC)OC(=O)CCCCCCCC=CCCCCCCCC.Clc1ccc(C(c2ccccc2Cl)C(Cl)(Cl)Cl)cc1,-13.78
CC(=O)OCC(C)C.[HH],1.49
CC(C)CCCC(C)CCCC(C)CCCCC(C)CCCC(C)CCCC(C)C.CC1CCCCC1,-4.30
CC(=O)c1ccccc1.CCCCCCCC,-4.29
CCOCC.CCCCCCCCC,-5.97
CNC(C)=O.CC(C)CO,-5.91
CCCCOC(C)=O.N#N,1.09
O.COc1cccc(C=O)c1O,-6.89
CCCCOC(C)=O.CCCCCCCCCCCCCCCCCCCC,-12.92
CCCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCCC.CCO,-3.26
CCCCCCCCCC.CC(C)CCC(C)O,-5.22
CCCCCO.c1ccc(-c2ccccc2)cc1,-8.34
CCOC(C)=O.O=C(O)c1ccc(Cl)cc1,-10.11
Cc1cccc2ccccc12.CC=C(C)C,-2.88
CCCCCCCO.CCCC,-1.96
COCCO.CCc1ccccc1,-5.05
O.CC(Cl)Cl,-0.84
CC(C)(C)O.CCCCCCCCCCCCCCCCCCCCCCCCC,-15.29
CCCCCCC.CC(=O)C(C)(C)C,-4.30
CCOC(C)=O.c1ccc2c(c1)-c1cccc3cccc-2c13,-12.66
CC(C)O.C1CCCC1,-2.89
C1CO1.CC,-0.88
CCC(C)O.CCCOCCC,-4.15
CC(C)CCO.CCCCC,-2.82
CNC(C)=O.CC(C)C=O,-3.68
CCCCCCCC.Cc1ccc(O)c(C)c1,-6.46
C1CCOC1.O=c1c2ccccc2sc2ccccc12,-13.18
CCNC=O.CCCCCCC,-3.25
CCO.CC(C)C,-1.64
CNC=O.CC(C)CC(C)C,-2.49
CS(C)=O.C=CCCCC,-2.10
CC(C)CCO.CCOC(=O)c1ccc(N)cc1,-11.05
CN(C)C=O.FC(F)C(F)(F)F,-1.54
CCC(C)C.O,-0.56
CCCCOC(C)=O.CCCCCC,-3.59
CCC(C)=O.CCCCCCCCCCCCCCCCCCCCCCCC,-14.76
CN1CCCC1=O.CC(C)C,-1.20
CCCCCCCCCCO.Cc1ccccc1C(=O)O,-8.70
N#CCCCC#N.CCCCCC,-1.50
CCCC(C)=O.CCCCC,-2.89
CCCCCCCCCCCCCCCC.CS(C)=O,-4.14
CCCCCCCCO.C1CCOC1,-3.90
CCCCC(=O)CC.O,-3.30
COC(C)=O.O=C(O)c1ccc([N+](=O)[O-])cc1,-12.45
CCCCCCC.CCCCO,-3.72
O.CCNc1nc(Cl)nc(NC(C)C)n1,-9.69
CCCCCO.CCCCCCCC,-4.62
CCC(C)O.C=CC=C,-2.07
O.Clc1cccc(Cl)c1-c1c(Cl)cccc1Cl,-2.17
CN(C)C=O.c1ccc2c(c1)-c1cccc3cccc-2c13,-13.16
COC(C)(C)C.CC(C)(C)O,-4.37
O.CCCSCCC,-1.28
CCCCCCCCCC.CNC,-2.31
O.CC(C)CCOC=O,-2.13
CCCCOC(C)=O.CCC(C)O,-4.90
CC(C)CCCC(C)CCCC(C)CCCCC(C)CCCC(C)CCCC(C)C.CC(C)C(C)C(C)C,-4.48
CC(C)=O.c1ccc2c(c1)ccc1ccccc12,-11.27
C=CCCCCCCCCCCCCCC.CCCO,-2.96
CC(C)CO.CC(C)C,-1.80
CCCC(C)O.O=c1c2ccccc2sc2ccccc12,-11.90
CN1CCCC1=O.CCC1CCCCC1,-4.20
ClCCCl.CCCCCC,-3.45
c1ccccc1.CCC(C)=O,-4.46
CCCCCCCCCO.C,0.53
O.Oc1ccccc1O,-9.82
Clc1ccccc1.CCC(C)=O,-4.48
O.CN(C)CC=C(c1ccc(Br)cc1)c1cccnc1,-11.90
CCCCCCCCO.c1ccc(CCc2ccccc2)cc1,-8.80
CCCCCCCCCC.O=S(=O)(c1ccccc1)c1ccccc1,-11.80
CS(C)=O.C1=CCCC1,-2.72
COC(C)=O.CO,-3.77
CN(C)C=O.CCC(C)=O,-4.56
CCCCCCCCCCCCCC.CCOC(C)=O,-3.24
CCCCCC.Oc1ccc(Cl)cc1,-6.91
CCC(C)O.O=C(Oc1ccccc1)c1ccccc1O,-12.48
O.O=CN1CCOCC1,-9.41
O.CCC#N,-3.84
CCCCCCCC.CCOC(C)=O,-3.40
OCc1ccccc1.CCC,-0.84
CCOC(C)=O.CN(C)C=O,-6.10
CC(C)CC(C)(C)C.S=C=S,-3.25
CC(C)(C)O.Cc1ccccc1C(=O)O,-9.12
CCCCCC.CCC#N,-3.04
O.CNc1ccccc1,-4.69
COC(C)(C)C.CCCCCCCCCCCCCCCCCCCC,-13.51
CCCCCO.O=[N+]([O-])c1ccc(CCl)cc1,-8.40
CCCCCCCC.CCc1ccc(O)cc1,-6.44
O.CC(=O)c1ccc(C)cc1,-4.70
Ic1ccccc1.CCO,-3.04
CCO.c1ccc(-c2ccccc2)cc1,-8.23
CCOC(C)=O.O=C(O)Cc1ccccc1,-11.10
O=CN1CCOCC1.CCCCO,-5.52
CN(C)C=O.CCO,-5.10
CCCCCCOC(C)=O.CC(C)CC(C)C,-3.87
CCCCCCC.C=CCCC,-3.15
CC(C)CC(C)(C)C.Oc1ccccc1Cl,-5.44
CCCCCCCC.Cc1ccccc1N,-6.34
CCCCCC.CC(C)(C)C,-2.77
CC(C)CO.O=C(O)c1ccc(Cl)cc1,-10.05
O.Brc1cc(Br)cc(Br)c1,-1.91
CCNC(C)=O.C=CCCC,-2.46
CCCC(C)O.c1ccc2c(c1)Cc1ccccc1-2,-9.03
CCCCCCCCO.CCC(C)=O,-3.78
CN(C)C=O.CC(C)Cc1ccc(C(C)C(=O)O)cc1,-13.08
CCCCCCC.Cc1ccc(N)cc1,-6.14
O=C1CCCC1.FS(F)(F)(F)(F)F,0.49
CCO.Cc1ccccc1,-4.46
CCCCCCCCO.ClCCCl,-3.78
CC(C)CCO.c1cc2c3c(cccc3c1)CC2,-8.43
CCCCO.CC(C)(C)O,-5.13
CN(C)C=O.Fc1ccccc1,-4.75
COC(C)CCO.c1ccc2cc3ccccc3cc2c1,-10.68
O.CCNCC,-4.08
CC(C)=O.CCCCCCCC,-4.41
OCCOCCO.C=CCCCCC,-2.10
CCCCCCCO.O=c1c2ccccc2sc2ccccc12,-12.03
ClC(Cl)(Cl)Cl.CC(Cl)(Cl)Cl,-4.24
CNC(C)=O.CCCCOC(C)=O,-5.14
OCCO.CCC(C)=O,-3.45
C1COCCO1.O=C(C(=O)c1ccccc1)c1ccccc1,-12.54
CC(=O)O.CCC1CCCCC1,-4.16
C1CCOCC1.CC(C)(C)Cl,-3.82
CC(C)CO.O=C1c2ccccc2C(=O)c2c(Cl)cccc21,-12.57
CC(C)CC(C)(C)C.c1ccc2c(c1)Cc1ccccc1-2,-9.32
CCCCCCC.Oc1ccc2ccccc2c1,-8.53
CC(C)O.O=O,0.89
CCCCCCCCCC.O=[N+]([O-])c1ccccc1O,-6.47
CCCCCCCCC=CCCCCCCCC(=O)OCC(COC(=O)CCCCCCCC=CCCCCCCCC)OC(=O)CCCCCCCC=CCCCCCCCC.Clc1cc(Cl)c(Cl)c(Cl)c1Cl,-8.79
CCCCO.FC(F)(F)F,1.10
CCOCCOCCOCC.CCC(C)=O,-4.17
CCC#N.CCCCCCCCC,-4.68
OCCO.CC,0.21
CCO.CNC,-3.27
c1ccccc1.CC(C)C(C)C(C)C,-4.83
O.CC(C)CCCCOC(=O)c1ccccc1C(=O)OCCCCC(C)C,-6.55
CCOCC.CCCCCCCCCCCCCCCCCCO,-14.98
CO.O,-5.59
CN(C)C=O.CN(C)C,-2.41
CCCCCCCCCCCCO.CCCCCCC,-3.99
CCCCCC.O=O,0.59
O.Cc1cc(NS(=O)(=O)c2ccc(N)cc2)nc(C)n1,-21.85
CCOC(C)=O.O=[N+]([O-])c1ccc(Cl)c(Cl)c1,-9.16
CCCC(C)O.COc1ccccc1C(=O)O,-10.83
OCCSCCO.CC1CCCCC1,-2.29
CO.CCCC,-1.73
O.ClC(Cl)C(Cl)(Cl)Cl,-1.31
CCCCCCCCO.C1CCNC1,-5.55
NC=O.CCO,-4.84
CCCCCCCCO.CC[N+](=O)[O-],-3.93
O.COC(=O)c1ccc(Cl)c([N+](=O)[O-])c1,-6.89
CCC(C)O.CCCC#N,-4.57
CCCCCCCCCCCCCCCC.CC[N+](=O)[O-],-3.17
O=CN1CCOCC1.Cc1ccccc1C,-5.27
CCCCC.C=CC,-1.79
Cc1ccc(C)cc1.ClCCCl,-4.41
CN1CCCCC1=O.ClC(Cl)Cl,-5.27
CC(C)CC(C)(C)C.CN(C)C(=O)Nc1ccc(Cl)cc1,-9.58
C=CCCCCCCCCCCCCCC.CC(C)(C)Br,-3.56
CCCCCCCC.c1ccc(-c2ccccc2)cc1,-8.53
Brc1ccccc1.FC(F)(F)F,1.57
CC(C)OC(C)C.C[N+](=O)[O-],-3.87
CO.CC(=O)Oc1ccccc1C(=O)O,-14.13
CCCCCCCCO.c1ccc2c(c1)ccc1ccccc12,-10.26
CCCCCCC.CC(C)CC(C)C,-4.22
CCCCCCC.Clc1ccc(Cl)cc1,-5.81
OCCO.CC=CCCC,-1.25
O.CC(=O)N(C)C,-8.15
C1COCCO1.FC(F)(F)C(Cl)Br,-4.41
CC#N.Cc1ccccc1,-4.72
c1ccccc1.CCCCCC,-3.84
O.C#CC=C,0.04
CC(C)O.c1ccc2c(c1)ccc1ccccc12,-9.64
CCCCCC.CC,-1.03
CO.CCCCC=O,-4.87
CCCCCCCCC=CCCCCCCCC(=O)OCC(COC(=O)CCCCCCCC=CCCCCCCCC)OC(=O)CCCCCCCC=CCCCCCCCC.ClC(Cl)=C(c1ccc(Cl)cc1)c1ccc(Cl)cc1,-12.81
CC(C)(C)O.CCC(C)(C)OC,-4.22
CCCCCN(CCCCC)CCCCC.C1CCCCC1,-4.01
CCO.O=C(O)c1cc(O)c(O)c(O)c1,-19.75
CCCCCO.c1ccc2c(c1)Nc1ccccc1S2,-13.08
CN1CCCCC1=O.c1ccccc1,-4.47
CC(=O)N(C)C.CCCCCCCCCCCCCCCCCCCCCCCC,-16.37
C1COCCO1.ClCc1ccccc1,-7.23
CCCCCCCC.CC(C)OC(C)C,-3.84
CCCCCC.Cc1cccc(O)c1C,-6.67
CNC=O.C=CCCCCCC,-3.60
C1COCCO1.CCC(C)=O,-4.45
O.CCCCCCCCCCCCCCCCCCCCCCC,5.07
CCCCCCC.COc1ccccc1,-5.35
CCCCCCCCN(CCCCCCCC)CCCCCCCC.CC(Cl)(Cl)Cl,-3.63
CCCCCCOC(C)=O.CCCCCCCC,-4.92
CCCCCC(C)=O.CCCCCCCC,-4.83
CCCCCCCC.CCCCCCC,-4.62
CCCCC(CC)CO.CCc1ccc2c(c1)C(=O)c1ccccc1C2=O,-12.40
O.COCCO,-6.77
CCCCCCCCCCO.O=S(=O)(c1ccccc1)c1ccccc1,-12.85
CCCC(C)O.C=C(C)C,-2.01
O=C1CCCCC1.CCCCCCCCC,-5.24
O.C1CCOCC1,-3.12
CCCCOCCCC.CN(C)C(=O)Nc1ccc(Cl)cc1,-11.57
C1CCC2CCCCC2C1.CC(C)C,-2.00
Cc1ccccn1.CC(C)CC(C)C,-3.66
CCCCCC.c1ccc2cc3ccccc3cc2c1,-10.17
O.C=C(C)C1CCC2(CO)CCC3(C)C(CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C12,-14.17
CCN(CC)C(C)=O.CCOC(C)(C)C,-3.66
CC(C)O.CCCC,-2.03
CCOc1ccccc1.CC(C)C(C)C(C)C,-4.42
O.CCCC1CCCCC1,1.80
CCCCCCCCCCC.O,-0.47
CCO.Cc1cc(C)c(C)cc1C,-6.44
ClCCCl.CCN(CC)CC,-4.38
CCCCCCCCO.N#N,1.39
CCCCCC(C)=O.CCCCCCC,-4.20
O.Cc1cccc(C(=O)O)c1,-6.79
CCCCC(C)=O.O=O,0.86
CC(C)CO.Cc1c(C(=O)O)cc([N+](=O)[O-])cc1[N+](=O)[O-],-15.69
O.CC(C)(C)C,2.66
CC(C)CC(C)(C)C.CCCCCCC,-4.60
O.COc1ccc(C(=O)O)cc1,-9.14
O.CC1=CC(=O)C(C(C)C)CC1,-4.51
CCCO.O=C1OC(C(O)CO)C(O)=C1O,-17.22
OCCO.CC1CCCCC1,-1.58
CCCCN(C=O)CCCC.ClCCl,-3.92
CC(C)=O.CC=CC,-2.47
CNC(C)=O.COC(C)=O,-3.62
CN(C)P(=O)(N(C)C)N(C)C.CC=C(C)C,-2.61
CCCCCO.CCCOC(C)=O,-4.31
O.C=C(C)C1=CC=C(C)CC1,-1.35
CCOC(C)=O.CCCC=O,-4.33
CCCCCCCCCCCCCC.ClC(Cl)(Cl)Cl,-3.80
CCCO.CCC(C)(C)C(=O)OC1CC(C)C=C2C=CC(C)C(CCC3CC(O)CC(=O)O3)C21,-25.14
CCCCCCCC.CCCCl,-3.22
CC1COC(=O)O1.CCI,-3.71
C1CCOC1.ClC(Cl)Cl,-5.13
COCCOCCOCCOCCOC.CCC,-0.98
CCCCCCCCCC.CCCCC,-3.16
CC(=O)CC(C)C.ClCCCl,-4.68
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.CCCO,-1.69
CCCCOC(C)=O.OC1CCCCC1,-7.07
CN1CCCC1=O.C#CC,-2.47
COC(C)=O.ClCCl,-4.03
O.CC(C)Cc1ccc(C(C)C(=O)O)cc1,-7.00
CC(C)O.CCCCc1ccccc1,-5.98
CC(C)CCO.NC(=O)c1ccccc1O,-11.90
Cc1ccc(C)cc1.C=CC,-1.58
[2H]O[2H].CC(=O)OC(C)C,-2.62
CC(C)OC(C)C.CCCCCl,-4.21
CC(C)CC(C)(C)C.CCCCCCCCC,-5.95
O.CCCN(CCC)c1c([N+](=O)[O-])cc(S(C)(=O)=O)cc1[N+](=O)[O-],-7.98
CCOCC.C=C,-0.97
CCCO.O=[N+]([O-])c1ccc(Cl)c(Cl)c1,-8.26
c1ccccc1.O=C=O,-0.58
CCC(C)=O.C(=Cc1ccccc1)c1ccccc1,-11.46
CN1CCCC1=O.CC(C)(C)Cl,-2.97
CCO.Cc1ccc(C)cc1,-5.09
CC1CCS(=O)(=O)C1.C1CCCCC1,-2.73
CCCCCCCC.CCC=O,-2.54
S=C=S.[2H]O[2H],-0.75
CC(C)=O.ClCCCCCl,-6.56
O.COC=O,-2.78
C1CCOC1.FC(Cl)(Cl)C(F)(Cl)Cl,-4.82
CCCCCCCCO.ClC(Cl)=C(c1ccc(Cl)cc1)c1ccc(Cl)cc1,-13.23
C1CCCCC1.CCCCCCCCC,-6.23
CCCCCCCC.ClC(Cl)Cl,-3.52
CC(C)O.O=[N+]([O-])c1ccc(Cl)c(Cl)c1,-8.04
CCCCCCCC.ClCCCl,-3.70
N#Cc1ccccc1.C=CC=CC,-3.26
C1CCOC1.c1ccc2c(c1)ccc1ccccc12,-11.49
CCCCCCCCN(CCCCCCCC)CCCCCCCC.CCCCC,-2.81
CCCCCCCCCCCCCCCC.CCOC=O,-2.55
CCCCCO.O=C1c2ccccc2C(=O)c2c(Cl)cccc21,-12.94
O.CC1=CC2C(=CC1)C(C)CCC2C(C)C,-0.26
CC(C)CC(C)(C)C.CCO,-2.36
CCCCOC(=O)c1ccccc1C(=O)OCCCC.C=CCCCCC,-3.98
O.FC(F)(F)CCl,0.06
CCCC(C)O.NC(=O)c1ccccc1O,-12.06
CN(C)P(=O)(N(C)C)N(C)C.CCC1CCCCC1,-4.49
CCCCCCCCC=CCCCCCCCC(=O)OCC(COC(=O)CCCCCCCC=CCCCCCCCC)OC(=O)CCCCCCCC=CCCCCCCCC.Cc1cc(Cl)c(Cl)cc1Cl,-7.99
O.CC1=CCC2C(C1)C2(C)C,0.79
CCCCOCCCC.CCCCCCCCCCCCCCCO,-12.37
CCCCO.O=C(O)c1cccc([N+](=O)[O-])c1C(=O)O,-17.91
CCCCCCCC(=O)OCC(COC(=O)CCCCCCC)OC(=O)CCCCCCC.FC(F)=CCl,-1.77
CCCO.CCC(=O)OC,-3.89
NCCO.Cc1ccc(C)cc1,-3.84
ClC(Cl)(Cl)Cl.CCCCOCC,-4.91
COC(C)(C)C.CCCC(C)C,-3.77
CCCCCCCCCC.CN(C)C(=O)Nc1ccc(Cl)cc1,-9.80
ClC(Cl)Cl.CC(C)C(C)C(C)C,-4.98
Fc1ccccc1.CC(=O)Nc1ccc(O)cc1,-12.14
ICI.CCCCCCCCC,-3.73
C1CCOC1.CC#N,-4.30
CCCCCCCC.CCCCCCCCCCO,-7.87
O.FC(F)C(F)Oc1ccccc1,-1.29
O=CN1CCOCC1.CC(C)CO,-5.30
CCCCCCCCO.Cc1ccccc1C,-5.30
CCCCCCCCO.C=CCCCCCCC,-5.21
CC(C)CC(C)(C)C.O=[N+]([O-])c1cc(Cl)ccc1Cl,-7.63
CCCCC.CC(C)CC(C)C,-4.33
CC(C)CC(C)O.C(=Cc1ccccc1)c1ccccc1,-9.81
O.Clc1ccc(Cl)c(-c2ccccc2Cl)c1,-2.37
CCCO.Cc1cccc(C(=O)O)c1,-10.31
CCCCCCCC.O=O,0.70
CCCCCCCO.c1ccc2c(c1)Nc1ccccc1S2,-13.09
OCc1ccco1.CCCCC,-1.67
CCCCCCCCO.FC(F)(Cl)Cl,-1.34
CC(C)CO.O=[N+]([O-])c1cccc2ccccc12,-9.55
c1ccccc1.CO,-2.55
CCCCCCCCO.ClC(Cl)(Cl)Cl,-3.79
CC(C)CCO.O=C(O)c1ccccc1O,-10.14
CCCC(C)O.c1ccc(-c2ccccc2)cc1,-8.25
CCCCCCCCCCCCCCCC.COC(C)(C)C,-3.22
CCCCCCCCC=CCCCCCCCC(=O)OCC(COC(=O)CCCCCCCC=CCCCCCCCC)OC(=O)CCCCCCCC=CCCCCCCCC.Clc1ccc(Cl)c(-c2ccccc2Cl)c1,-9.75
CNC=O.C=CC(C)C,-1.75
CCCCO.C1COCCO1,-4.56
CC(Cl)Cl.Cc1ccccc1,-5.32
O.CC=C(C)C=CC=C(C)C,-0.55
CCCCCCCCO.C=CC,-1.25
Cc1cccc(C)c1.CCCCO,-4.38
O.C=C(C)C,1.17
CC#N.CC(C)CCC(C)C,-3.31
Cc1ccccc1C.Oc1cccc(O)c1,-8.33
C1COCCO1.O=C(O)c1cccc([N+](=O)[O-])c1C(=O)O,-18.69
CCCC(C)O.O=S(=O)(c1ccccc1)c1ccccc1,-13.14
CCOCC.c1cc2c3c(cccc3c1)CC2,-9.37
COC(C)(C)C.CC#N,-3.67
CCCCCCCCC=CCCCCCCCC(=O)OCC(COC(=O)CCCCCCCC=CCCCCCCCC)OC(=O)CCCCCCCC=CCCCCCCCC.Cc1ccc2cc(C)ccc2c1,-8.29
CCC(C)O.O=C(O)c1cc([N+](=O)[O-])ccc1Cl,-12.95
CC(C)CCO.C=CCC,-1.99
COC(C)=O.O=S(=O)(c1ccccc1)c1ccccc1,-14.73
O.COc1cccc(N)c1,-7.29
CCCCO.CC(C)O,-5.02
O.CO,-5.08
O.CC(CCO[N+](=O)[O-])O[N+](=O)[O-],-4.29
N#Cc1ccccc1.c1ccc2cc3ccccc3cc2c1,-11.42
Fc1ccccc1.CCC1CCCCC1,-5.22
CCCCCCCCCC.CC(C)C(C)C(C)C,-4.84
CC#N.c1ccccc1,-4.25
O.CCCCCOC(C)=O,-2.48
O.CCCCO,-4.73
CCCCO.C=CC=C,-2.11
CCCCCCCCCCCCCCCC.O,-0.42
CC(C)=O.OC1CCCC1,-6.28
ClCCCl.CCCC(C)C,-3.24
CC(C)CO.CCCC#N,-4.56
CC(C)CO.Clc1ccc(Br)cc1,-6.51
CCO.c1cc2ccc3cccc4ccc(c1)c2c34,-11.55
CCCCCCCCO.C[N+](=O)[O-],-3.49
CCOP(=O)(OCC)OCC.CCC(C)=O,-4.10
CC(C)O.COc1ccc2cc(C(C)C(=O)O)ccc2c1,-16.63
CCCCCCCCCCCCCCCC.CCCCC(C)=O,-4.39
Cc1ccc(C)cc1.Cc1ccccc1,-5.08
CCCCCCCCC=CCCCCCCCC(=O)OCC(COC(=O)CCCCCCCC=CCCCCCCCC)OC(=O)CCCCCCCC=CCCCCCCCC.ClC1=C(Cl)C2(Cl)C3C(Cl)C=CC3C1(Cl)C2(Cl)Cl,-13.48
CC1COC(=O)O1.CC=C(C)C,-2.09
C=CCCCCCCCCCCCCCC.CCCC#N,-3.53
CCCCCCC.c1ccc2cc3ccccc3cc2c1,-10.21
CCNC(C)=O.C=CC(=C)C,-2.81
Clc1ccccc1.CCCCCO,-5.48
C1CCNCC1.C1CCCCC1,-4.32
CCCCCO.CCCCCCCCCCCCCCCCCCCCCCCC,-14.10
ClC(Cl)(Cl)Cl.CC#N,-3.03
O.CCC(O)C(C)C,-3.88
CCCCCCCCCCCCCCCC.CCCCC,-2.93
C1CCOC1.CC(C)O,-4.75
CCCCCOC(C)=O.O=C(O)c1cccc(Cl)c1,-10.14
Cc1cccc(C)c1.c1ccccc1,-4.36
c1ccncc1.Cc1ccccc1,-5.11
CCCOCCO.O=C(O)c1ccc(Cl)cc1,-10.63
OCC(O)CO.CCO,-4.32
O.CC(=O)C1COCCOCCOCCOCCOc2ccccc2O1,-17.80
O.ClCCCCl,-1.89
CN1CCCC1=O.FC(F)(F)Cl,0.23
O.CC(C)(Cl)Cl,-0.43
[2H]O[2H].COc1ccccc1,-2.62
O.O=c1cc(Cl)[nH]c(=O)[nH]1,-15.83
CC(=O)O.CC(C)C(C)C(C)C,-3.77
O.N#Cc1ccc(O)cc1,-10.17
CC(C)CC(C)(C)C.CCCCN(CCCC)N=O,-7.84
CCCCCCCCO.CCC[N+](=O)[O-],-4.44
CS(C)=O.CC(C)CCC(C)C,-2.41
CCC(C)O.CC(F)F,-1.32
CC(C)CCO.Cc1cc(C)c(C)cc1C,-6.63
CCN1CCCC1=O.CCOC(C)(C)C,-3.42
CCCCOCCCC.CC(C)CC(C)C,-4.13
CCCCO.CCc1ccc2c(c1)C(=O)c1ccccc1C2=O,-12.32
CO.O=C(O)Cc1ccccc1Nc1c(Cl)cccc1Cl,-18.50
Nc1ccccc1.O=C=O,-0.44
Cc1cccc(O)c1.CCCCCCC,-3.53
C1COCCO1.CCN(CC)CC,-4.06
CCCCOCCCC.c1ccc2c(c1)Nc1ccccc1S2,-12.73
CCCCCCCCCC.CCCCCCC,-4.53
CC(C)O.COc1ccccc1C(=O)O,-10.86
CN1CCN(C)C1=O.COC(C)=O,-3.55
CCCCCCCCN(CCCCCCCC)CCCCCCCC.C1CCCCC1,-3.86
c1ccncc1.CCC(C)=O,-4.63
ClC(Cl)(Cl)Cl.CC(C)(C)Cl,-3.66
CCCCC(CC)CO.c1ccc2c(c1)-c1cccc3cccc-2c13,-11.49
CC(=O)OCc1ccccc1.CCI,-3.91
CCCCCC.C=C(C)C,-2.43
CCCCC(CC)COC(=O)c1ccccc1C(=O)OCC(CC)CCCC.C=CCCCCC,-3.78
CCCCCCCCCC.CCCC(C)CO,-4.82
C=CCCCCCCCCCCCCCC.Cc1ccccc1,-4.57
CCCCC(CC)COC(=O)CCCCC(=O)OCC(CC)CCCC.CCCCCCC,-4.01
CCCCCCO.O=S(=O)(c1ccccc1)c1ccccc1,-13.16
CCCCOCCCC.Cc1cc(C)c(C)cc1C,-7.19
COC(C)(C)C.CO,-3.45
CCCCO.O=C(O)c1cccc(C(=O)O)c1,-13.51
COC(C)=O.c1cc2c3c(cccc3c1)CC2,-9.32
O=C1CCCCC1.C1COCCO1,-4.98
CC(C)CC(C)(C)C.Nc1ccc([N+](=O)[O-])cc1,-8.11
C=CCCCCCCCCCCCCCC.C=CCC=CC,-3.46
CCCCCCCC.Oc1ccc(Cl)cc1Cl,-6.82
C1CCOC1.O=C(O)c1ccc(Cl)cc1,-11.20
ClC(Cl)(Cl)Cl.Brc1ccc(Br)cc1,-7.90
O.CCCCCI,-0.14
CO.C1COCCO1,-4.90
CN1CCCC1=O.O=C(O)c1cccc(C(=O)O)c1,-15.46
CN(C)C=O.CCCCCCCCCCCCCCCCCCCC,-13.59
CCCCO.C[N+](=O)[O-],-3.88
CC(C)CCCC(C)CCCC(C)CCCCC(C)CCCC(C)CCCC(C)C.CC(C)=O,-2.37
CCC(C)O.C=CCC,-1.99
CCCCCCCCCCO.C,0.56
NC=O.CCCCC(C)=O,-4.46
C1CCC2CCCCC2C1.CC,-0.75
O=CN1CCOCC1.CC(C)c1ccccc1,-5.28
CO.O=S(=O)(c1ccccc1)c1ccccc1,-13.79
CCCCCCCCCCCCCCCC.CN(C)C=O,-3.88
OCCc1ccccc1.CCCCCCC,-3.37
O.Nc1ccc(S(=O)(=O)Nc2ccccn2)cc1,-18.74
CCOCC.CC(C)=O,-3.51
CCCCCCCCCCO.COc1ccc2cc(C(C)C(=O)O)ccc2c1,-16.22
CCCCCCCCCC.CC1CCCCC1,-4.57
O.c1ccc2c(c1)OCCOCCOCCOCCO2,-14.39
