ssid,dgsolv
CC(=C)C#C.CC(C)OC(F)(F)F,-3.33935053
CC(C)c1ccccc1.CCCCCCCCCCC(OCC)=O,-10.43327477
CCCCC(CC)COC(CCCCC(OCC(CC)CCCC)=O)=O.O=C1OC(CC1)=O,-7.38014469
c1ccccc1.COCCCC(F)(F)F,-4.73443284
COCCOC.CCC(CC)Nc(c(cc1C)N(=O)=O)c(c1C)N(=O)=O,-13.93115251
COc1ccccc1.OCCOCCCCCC,-7.5300531
CCCl.OC1CC(O)CC1,-7.75279542
CC=O.ClNc1nc(NCl)nc(NCl)n1,-16.93009867
OCCCCCCCC.Cc1ccccc1NC(C)=O,-10.49155362
ClC1CCCCC1.FC(F)OC(F)Br,-3.96760416
CCOC(CCC)=O.CC(CC1)OC21C(C)(C)CCCC2(O)C,-9.59061521
CCCCOC(=O)c1ccccc1C(OCCCC)=O.FCN(C(F)(F)F)C(F)(F)F,-2.63597008
OCCC#N.ClCc(ccc1)cc1Cl,-6.78676969
ClC(Cl)C(Cl)Cl.CCCCCCCCCCCCCCC(=O)N(C)C,-16.37151023
C(c2ccccc2)c1ccccc1.COC(O)C(F)(F)C(F)(F)F,-3.84956519
NCCCC.CCC(C)C=C,-3.22282397
O(Cc2ccccc2)Cc1ccccc1.c(cc2ccc4c6)c1ccc3ccc(ccc5c6)c7c3c1c2c4c75,-16.68146203
OCCCCCC.CC(C)C2C1C(C)=CC(C2)CC1C(C)=O,-9.54474761
ClC(=C)C=C.FCC(C)CN,-4.96958737
CCCCCN(CCCCC)CCCCC.COC(=O)c1occc1,-5.36299136
OCCCCC.CC(=N)N=C,-5.62505131
ClC(Cl)Cl.CC(=O)c1ccc(cc1)N=CN(C)C,-15.33576659
OCC(O)C.CN(C)C(C)=S,-7.56689679
COCCOCCO.COc1nccnc1C,-6.80352682
CC(C)=O.Fc2c(F)c(F)c(Nc(c(F)c1F)c(F)c(F)c1F)c(F)c2F,-9.53019961
CCC(C)CC.Cc1nc(C)cnc1,-5.99121257
S=C=S.FC(F)(F)c(ccc1)cc1CC#N,-8.26605104
BrC(Br)Br.C(C3)Cc2ccccc2C3C1=NCCN1,-13.08541912
COc1ccccc1.C(CCC3)CCCC3(C4(CCCCCCC4)c2ccccc2)c1ccccc1,-18.32186188
Cc1nc(C)ccc1.CC1(C)C(CC1CC2OC(C)=O)C2=C,-8.57484116
CCCC(C)CC.c(cc2)ccc2c3ccccc3c1ccccc1,-11.89781551
COCCOC.SCc1cnccn1,-8.52322385
CCCCCCCCCCCCCCC.NCCC(C)CC,-4.4190751
OCC(C)C.CC(C)N=CC(C)C,-5.66053846
NC(C)C.OCCCC(O)C,-13.14052501
CCCCC(CO)CC.FC(F)(CC1(F)F)C(F)C1(F)F,-3.36202911
OCCOCC.CCCCCCCCCCCCCCCCCCC(OCC)=O,-13.92069817
NCCCC.FCCCNC,-4.74348927
CCCCl.CO,-2.78443635
CN1CCN(C)C1=O.OC(=O)c1cc(C)ccc1O,-12.85641865
CC1OC(OC1)=O.OCC=C(C)C#C,-7.01095113
NCCCN.Fc1cc(C=O)ccc1,-6.18888639
N#CCCCCC#N.OC(COc1ccccc1)=O,-12.19096476
OCC.ClC1(Cl)C2(Cl)C3COS(OCC3C1(Cl)C(Cl)=C2Cl)=O,-12.4740143
CCC(C)c1ccccc1.Cc2cc1ccccc1cn2,-8.47746059
CCOC(C)(C)C.CCOC(CC(CCl)=O)=O,-7.19228344
CC=O.CN1C(N)=NC2=NC=C(C=C12)C1=CC=CC=C1,-22.16420556
Fc1ccccc1.N#Cc1c[nH]nc1,-8.5511423
CC(C)CCCC(C)CCCC(C)CCCCC(C)CCCC(C)CCCC(C)C.CC(C)(C)C(C)(C)C,-4.01371599
ClC(Cl)C(O)=O.CCCC(N)C,-9.98678357
CCCCOCCCC.O=CCC(C=C)c1ccccc1,-8.75930045
CSC.CCCCCCCCC=CCCCCCCCC(OC(COC(CCCCCCCC=CCCCCCCCC)=O)COC(CCCCCCCC=CCCCCCCCC)=O)=O,-43.54903592
CCCCCCCCN(CCCCCCCC)CCCCCCCC.OC(C)(C)CCCC(CC1)=CCC1C=O,-10.65975624
O=S1(CCCC1)=O.CCOP1(CCCCO1)=O,-9.87922283
CCOC(OCC)=O.CC(=O)c(ccc1)cc1C,-8.14930385
COc1ccccc1.Oc1ccc(C=O)cc1O,-12.22424072
n1ccccc1.OC(=O)c1ccccc1c2ccccc2C(O)=O,-21.16661465
OCCCCCCCCCCCC.CCCOC=O,-3.92712414
Cc2c1ccccc1ccc2.FCCCO,-4.24084041
FCCCCCCCC.CCOC(CC(O)(CC(OCC)=O)C(OCC)=O)=O,-11.44451075
CN(C)C(C)=O.OCC(CO1)OC1(C)C,-8.21139015
S=C=S.FC(Cl)OC(F)C(F)(F)F,-3.25931098
CC(C)C.CCSCC,-4.43346397
CN1CCCCC1=O.C1OC1,-2.58622275
O=CN1CCOCC1.OCCN(CC)c1ccccc1,-11.68398575
COC(C)=O.CCCCC#CCC,-4.99209565
O=S=O.CCCCCOC=O,-6.56459342
CC(C)c(cc1)ccc1C.CCCCc1ccccc1,-7.03349567
CCI.FCC(F)(C)C(F)(F)F,-3.07515584
Ic1ccccc1.OCC(CC)N(=O)=O,-7.24521668
CCCOCC(O)C.FC(F)OC(Cl)(C(F)(F)F)C(F)(F)F,-2.85515896
Clc1ccccc1.CC1(C)CC(N(C)C)=CC(C1)=O,-12.65982394
Brc2c1ccccc1ccc2.COC(=O)c1ccccc1OC,-9.20492159
CCCC(C)CC.CC(Cl)C(F)C(F)(F)F,-3.38102826
n1ccccc1.OC(CCCCCCCCCCCCCCC(O)=O)=O,-23.57158361
ClCBr.OCCNCCN,-9.2939809
CCNCC.FCC(C)C=O,-4.71246816
CC(C)=O.CC(C)COC(Cl)=O,-5.66074806
CCCCCCCCCOC(=O)c1ccccc1C(OCCCCCCCCC)=O.NC1=NNC2=CC=C(C=C12)C1=CC=CC=C1,-14.68669738
C1CCCC1.CN(C)c1ccccc1N,-7.42173736
CCCCCCCCCCCCCC.CCCC(F)C(F)C,-3.87148374
CCCCCCCCCCCCCCC.c(ccc2cc3c1ccccc1ccc3n4)cc42,-12.44240063
SC.COC(=O)NN,-6.8882809
CCc1ccccc1.OCC(O)CC,-5.77705731
Clc1ccccc1.CC(C)C=C(C)C,-4.21845388
CC(C)c1ccccc1.CCCCCCCCCCCCCCCCC,-11.45001698
O1CCCCC1.C1CCC=CCCC1,-5.73110889
OCCN.FC(F)(F)S(F)(F)(F)(F)F,0.4328716
CCCCl.O=C1CCCCCCCC=CCCCCCC1,-13.06917372
OCCCCCCCCCCCC.CCCCCC#N,-5.71906475
CC1CCCCC1.COCC1CCCO1,-5.10439792
NCCCN.CN(C)c1ncccn1,-6.34352773
CCCCC(CC)COC(CCCCC(OCC(CC)CCCC)=O)=O.CSc2ccc(OP(OC)(Oc1ccccc1)=S)cc2C,-16.21679241
CC(C)(C)CC(C)=C.C3c1ccccc1Sc2ccccc32,-10.78195882
Fc1c(F)c(F)c(F)c(F)c1F.O=C2CCCCC2C1CCCCC1,-9.23561229
CN1CCCC1=O.OCC1CCCCN1,-8.436833
CCCCCCCC=C.FC(F)(F)C(F)(F)C(O)(C)C(F)(F)F,-3.64248112
CCNC(C)=O.CCC(O)=C,-6.56741747
CCCCNCCCC.OC(=O)c1c(C)cc(C)cc1C,-12.19523354
OCCO.CCCCCCCCCCCC,-3.29049051
CS(C)=O.CCOC(=O)c1ccccc1C,-7.17338296
CCCCCCCCC.OC1CCCC1,-4.29919055
C=CC=C.CCC1C=CCC1,-4.80056576
OCCCCCCCCCC.FC(F)(F)c1cc(C(F)(F)F)ccc1,-4.93450189
CC(C)=O.OC43CC2C5CC(CC1C5C4)CC2C1C3,-10.2857067
CCCCC(CC)COC(CCCCC(OCC(CC)CCCC)=O)=O.Nc1ccc(cc1N)N(=O)=O,-13.10057679
CN1CCN(C)C1=O.OC1COC2C1OCC2O,-13.88427131
CCC=C.O=Cc2c1ccccc1ccc2,-9.4437136
N1CCCCC1.O=N(=O)c4ccc(cc4)N=P(N3CCCC3)(N2CCCC2)N1CCCC1,-22.03373284
COC.CCC(F)(F)C(F)(F)C(F)(C)C(F)(F)F,-5.7032158
CCCCC=C.CC(C1CCCCC1)=O,-6.62746216
OCCCCC.CCC=C(C)C=O,-5.62350032
COC(OC)=O.Clc(ccc2O)cc2C(=O)c1ccccc1,-12.07711361
c1ccccc1.CC(=C)C(OC(=O)C(C)=C)=O,-8.20079977
NCCCN.CCC(F)(C)C(F)F,-3.40433855
CCCCN(CCCC)C=O.CNC(F)(F)F,-4.2854061
CO.CC(Nc1ccccc1)=Nc(cc2)ccc2N(=O)=O,-18.45700918
CCNC=O.CC(C)CCCCC=C,-4.03830658
CCCCN(CCCC)C=O.FC(F)(O)C(F)OC(F)(F)C(F)(F)F,-9.40414062
CI.O=P(Sc3ccccc3)(Sc2ccccc2)Sc1ccccc1,-19.9398202
CN(C)C(C)=O.OO,-9.52396451
N#CCc1ccccc1.CCCCCCCCCCON=C1CC=CCC1,-11.7433132
CCCCCN(CCCCC)CCCCC.CCOC(C(Cl)(Cl)Cl)=O,-5.79276011
ClC(=C)C=C.OOC,-3.16095624
ClC(Cl)(Cl)Cl.CCC(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F,-3.86867106
OCCO.FC(O)C(F)(F)Cl,-6.27390881
ClC(Cl)C(O)=O.Clc2c(Cl)c(Cl)c(c(Cl)c2Cl)c(c(Cl)c1Cl)c(Cl)c(Cl)c1Cl,-13.88930762
ClC(Cl)C(O)=O.FCOC(F)(C(F)(F)F)C=O,-3.84330608
CCCCC(CC)=O.CCCCCCCCCC=CC=O,-9.96779799
ClCCl.OCCC(C)C1CC=C(C)CC1,-10.18155535
CCCCNCCCC.ON=C2c1ccccc1C=CC2=O,-9.71238817
CCC=C.OC(C1CSCN1)=O,-8.96486397
CC(C)c(cc1)ccc1C.COC(=O)c1ccccc1O,-7.81700421
ClC(Cl)Cl.COC(OC)CC,-5.07830951
NCCC.Oc2c1ncccc1c(I)cc2,-11.27742135
OCC(C)C.CC1(C)OC(CC1C(O)=O)=O,-12.91754645
CC(CC(C)=O)=O.OC(CCCc1ccccc1)=O,-11.8121915
CCCCCCCCBr.Clc1cc(Cl)c(Cl)c(O)c1Cl,-9.40703103
CCCC(C)C.FC(F)(F)c(cc1)ccc1O,-6.03901276
CC(OCc1ccccc1)=O.FC(F)C(Cl)C(F)F,-4.21491146
N#CCCCC#N.CCC(CC)C(OCCc1ccccc1)=O,-8.62761733
CCCCl.CCOC(F)(F)C(F)(F)C,-4.51121719
c2nc1ccccc1cc2.O=C1NN=NN1,-14.35667084
SC.CC1(C)C2CC1CC=C2CCC=O,-9.72489862
CC(C)C(C)C(C)C.C(CC1)CCN1SN2CCCCC2,-9.64001974
CC(C)OC(C)C.ClC=C(F)C,-3.78483695
COCCOCCOC.CCC(O)C(C)=C,-5.99298719
O=C1CCCCC1.CCOP1(C(C)(C)C(C)C1(C)C)=O,-9.48094299
CCCC=O.CCCCCCCCCCC1CCCCC1,-9.6238106
ClCCl.OCC(C)CO,-7.3951636
BrCCBr.C=COC=C,-3.41549842
C(c2ccccc2)c1ccccc1.CCCCCCC(O)CCCCCCCCCCC(O)=O,-16.68567345
CCOC(C)=O.CCCC(C)CC=O,-6.0855535
CCCCCCCCCCCCC.ON=C2C=Cc1ccccc1C2=O,-8.40321756
CCCC(C)=O.CCCNC(NC)=NC#N,-14.30679394
N1CCCC1.CCS(CC)(=O)=O,-8.23665222
CCN(=O)=O.CCN(CC)CCOC(=O)c(cc1)ccc1N,-14.53715043
CCCl.Nc(ccc1F)cc1N(=O)=O,-11.51518569
CCCCOCCCC.CCCCCCCC(CC)=O,-7.6915513
CCCC(C)CC.ClCC(C)CCl,-4.66143409
CCCCCN(CCCCC)CCCCC.FC(F)(F)OC(=O)C(OC(F)(F)F)=O,-2.44977908
CCC1OC1.OCC1=CNC2=CC=CC=C12,-12.69563796
BrC(Br)Br.O=C1CCCCCC=CCCCCCCCCO1,-13.79909681
ICI.Cc1ccc(cc1)S(=O)(=O)NS(c(ccc2Cl)cc2N(=O)=O)(=O)=O,-23.21771029
CS(C)=O.Cn2c1nc[nH]c1c(=O)n(C)c2=O,-16.98897095
CCOC(C)(C)C.COc(cc1O)cc(C)c1,-9.97208018
OCCC(O)C.CCCCCCCOC(=O)c1ccccc1C(OCCCCCCC)=O,-13.80637479
CCCCC(CO)CC.CCCOC(C)=O,-4.67226491
CCOP(OCC)(OCC)=O.CC(C)(C=O)Cc(cc1)ccc1CC,-9.65249378
CCNC=O.FCC(C)C(F)(F)OCC(F)(F)F,-4.43713567
SC.Clc1cc(Cl)c(Cl)c(c1Cl)N(=O)=O,-10.28665984
NCC.FC(Cl)C(F)(F)C(F)(F)C(F)(F)F,-4.63060118
C1CCCCC1.FC(F)(F)P(O)C(F)(F)F,-2.61146972
OCCc1ccccc1.CN(C)C=Nc1ccccc1,-9.71999056
Cc1ccccc1N(=O)=O.Nc1ccc(cc1)S(=O)(=O)Nc(nc2C)nc(C)c2,-20.7308716
O=CN.CN2c1ccccc1OC2=S,-9.27345163
O.NCc1cc(Cl)ccc1,-5.85118801
O=S1(CCCC1)=O.Clc1sc(Cl)c(Cl)c1Cl,-5.98255482
N#CCc1ccccc1.CC(C)C(CCC1C)CC1O,-8.41651213
COCCOCCOC.CCC(C)C=O,-4.64307992
OCCOCC.Cc1ccc(cc1)S(=O)(=O)C=C(C)C,-13.55285756
CCOc1ccccc1.Cc2ccc(cc2)NC(C)=Nc1ccccc1,-14.35295371
Fc1c(F)c(F)c(F)c(F)c1F.CCCCC(O)C(O)=O,-6.75543585
FC(F)(F)C(F)(F)C(F)(F)F.OCC(C)OCC(C)OC2CC(CCC21C)C1(C)C,-9.07324563
CC(Br)Br.ClC1=CCCCC1,-5.70673444
CN1CCCC1.C=CCc1ccccc1,-6.41770049
CC(C)C.CC2Cc1ccccc1O2,-6.91353622
N#CCCCC#N.Brc1ccncc1,-6.23512399
OCCCCCO.CCCCCCCCC1OC(CC1)=O,-10.21614293
NCC.N#N=O,-1.30256885
ClC(Cl)Cl.N#CCN(CC#N)CC#N,-11.63927556
ClC(Cl)C(O)=O.CC=C(Cl)C=O,-8.94518459
OCCCl.BrCBr,-4.58832231
C1CC=CCC1.O=C1CC(O1)=C,-4.35922958
CN(C)C=O.COC(C)=O,-4.10291316
CCCCC.FC(F)(F)C(C(F)(F)F)(C(F)(F)C)C(F)(F)C,-4.36433846
CC(C)C.C=CN(=O)=O,-3.26409077
OC(C)=O.CN1CCN(C)C1=O,-10.04369323
Fc1ccccc1.CCC(C(C)C)C(F)(F)F,-4.77422256
COCCOCCOC.OC(=O)c(ccc1N)cc1C,-15.05463955
OCCCCCC.CC(C)(C)c1cc(C)cc(C(C)(C)C)c1O,-10.14487517
CCCCCCCCCC.NC1CC1c2ccccc2,-6.97065343
Cc1nc(C)ccc1.N#CC2(C#N)C1C=CC(C1)C2(C#N)C#N,-12.11098862
OCCOCCCC.ClCC(Cl)(Cl)Cl,-5.62845996
CNC=O.CCCNC(F)(F)F,-4.5932588
CCCCCCCCCCC.CCCCCCCC(C)=C,-6.21321426
OC(C)C.CCCCC(F)Cl,-4.54522418
Oc1cc(C)ccc1.O=C1C2CCC1CC2,-7.9942798
O=Cc1occc1.C(C1)C=NN1c2ccccc2,-9.82553341
CC(C)C(C)C.CC(C)CCOC(C(C)C)=O,-6.43146093
CNC=O.OC(CCCCCCCC=C)=O,-11.0504953
CCCCCCOC(C)=O.CCCCCCCC(OC(C)C)=O,-8.21577122
NCCCC.COCC#C,-3.65262754
CCCBr.FC(N)Cl,-4.70525299
ClC(Cl)(Cl)Cl.FC=C,-1.02072722
O=C1CCCCC1.FC(F)C,-2.45383661
CC(C)(C)CC(C)CC(C)(C)CC(C)(C)C.BrC=N,-2.71033233
CCC(C)C.CCC=CCC1OC(CCC1)=O,-8.59043401
CCCCOCCCC.CCC(C(F)(F)F)=N,-3.28934401
CC(CC(C)=O)=O.CCCCC(=O)N(C)C,-7.36441329
CC(=C)C#C.C2Nc1ccccc1NC2,-9.48445314
CCOCC.FCC(F)(F)OC(C)C,-4.34900206
CCOCCOCCOCC.SCCCCCCCCCS,-10.57576062
c1cscc1.ClCCCC(OC)=O,-7.08898248
O=C1CCCC1.CCCCC(O)CC,-7.04669526
COCCO.COP(F)(CC)=O,-6.58586952
CSC.Brc1ccc(cc1)NC(C)=O,-12.73106417
CCCCC.COC(OC)C(C)C,-4.34136755
CC(C)CC(C)C.CCc(nn1)oc1N,-6.66574267
CCNC=O.Cc1c(c(C)c(c(C)c1N(=O)=O)N(=O)=O)N(=O)=O,-11.57575079
CCC(C)C.CC(C)(C)N(C)C(C(C)(C)C)=O,-7.02980397
CCC=C.COC1=CC=C(C=C1)N1C=NC2=C1C=C(C=C2)C1=NNC(=S)O1,-20.21326378
CC(C)=C.FC(C)C(F)(F)Cl,-3.46471348
C(CC2)CCC2c1ccccc1.Cc1ccccc1NC=O,-9.02525661
NCCCC.ClCCCCC#N,-7.76957332
CCOC(=O)c1ccccc1C(OCC)=O.CCCCCCC(O)CCCCCCCCCCC(OC(C)C)=O,-16.91145782
CO.CC(C)(C)C(C)=C,-3.16994052
COC(OC)=O.FC(CC1)CC1(F)F,-4.96663422
S=C=S.Cn3c1ccccc1c2ccccc32,-10.95231059
C1CC=CCC1.Cc1ccccc1NC=O,-8.9313187
CCCCCCOC(C)=O.Fc1c(F)c(F)c(C(c(c(F)c3F)c(F)c(F)c3F)c(c(F)c2F)c(F)c(F)c2F)c(F)c1F,-10.25412117
ClC1CCCCC1.CC(C)OC(CF)C(F)(F)F,-4.64410483
OCCOCCCC.COc1nc(OC)nc(OC)n1,-9.68189485
ClC(Cl)Cl.FC(F)C(F)C(C(F)(F)F)C(F)(F)F,-3.12356331
CCC(C)C.Oc1cccc(Cl)c1O,-6.77932935
CCCC(C)C.CSC(=S)N=CN(C)C,-8.55364275
FC(F)C.C1C=NNC1,-6.01767054
OCCCCCCCCC.ClC#N,-2.46810205
C(c2ccccc2)c1ccccc1.FC(F)C(F)Cl,-2.69912846
CCCCOC(=O)c1ccccc1C(OCCCC)=O.OCCOCCOCCOCCOCCOCCOCCO,-21.03790121
CCCCC#N.OC(=O)CNC(CNC(C(F)(F)F)=O)=O,-17.08432157
CCC(C)Cl.CC(=O)c(cc1)ccc1N,-10.75058794
CC(C)=O.CCOC(=O)C(C#N)c(c(F)c1F)c(F)c(F)c1C(F)(F)F,-10.93986541
CCCCCC(C)=O.c(ccc1no2)cc1n2,-7.39123898
Clc1ccccc1.COC(CO)=O,-5.00259906
CCC(C)=O.CCCC(NC)C(F)(F)F,-5.22993631
CCC(O)CC.CC2(CCC=C(C)C)C1(C)C(CC32)C1C3,-8.30488279
C1CC=CCC1.CC(C)(C)c1cc(C(O)=O)cc(C(C)(C)C)c1,-11.71330049
OCCCCCCCCCCCC.CCOC(F)(Cl)Cl,-3.99653916
CCNCC.O=N(Cc1ccccc1)=O,-8.1129026
OCCc1ccccc1.COCCOC,-4.73931612
c1ccccc1.Oc2c1ccccc1c(O)cc2,-11.5200103
CCC(C)C.FC(F)(CC1(F)F)CC1(F)F,-3.48343307
OCCCCCCCCCCCC.NC1=CC=C2C(=O)NNC(=O)C2=C1,-19.68628558
NCc1ccccc1.CCOC(=O)c(cc1)ccc1F,-7.62420794
O=C1CCCCC1.FC1(F)C(F)(F)C(C(F)(F)C1(F)F)=O,-2.05173441
CCCCC(CC)COC(CCCCC(OCC(CC)CCCC)=O)=O.O=C(N)C#CC(=O)N,-11.89309725
CCCCCCCCCCC.O=N(=O)c(cc2N(=O)=O)cc(c2c(n4)nc(nc4c3c(cc(cc3N(=O)=O)N(=O)=O)N(=O)=O)c1c(cc(cc1N(=O)=O)N(=O)=O)N(=O)=O)N(=O)=O,-27.67647335
CCC(C)(C)C.CCC(=CC)C(=O)NC(=O)N,-8.10803338
Oc1cc(C)ccc1.CSC(C)=NO,-9.05393168
CCI.FC(F)(Cl)CC(F)(F)Cl,-4.21279149
OCCC.SC(=S)N1CCNCC1,-11.45221906
CC#N.FC(F)(F)C(C)C(O)(C)C(F)(F)F,-7.31513401
CCC(O)(C)C.CC1(OC1)C(C)=O,-5.24465009
CI.CCOC(CC(C)=O)=O,-8.04486828
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.FCCl,-1.00379626
OCCC(C)C.CCCCOC(C)C,-4.80037819
OC(C)=O.Oc1ccccc1S,-8.38459304
CC(C)(C)Cl.COC(C(C)C)=O,-4.75481245
CC(C)(C)CC(C)CC(C)(C)CC(C)(C)C.Oc2ccccc2c1ccccc1,-8.87661657
ClC(Cl)C(Cl)Cl.CCOC(C(F)(F)F)(C(F)(F)F)C(F)(F)F,-2.85340339
CC(C)CC(C)C.CCCCCCCC,-5.14120452
CCOc1ccccc1.C1OCCOCCOCCOCCOC1,-11.38609803
NCCCN.NCc1cc(Cl)ccc1,-8.16712865
c2nc1ccccc1cc2.COCCOC(C)=O,-6.31066544
Nc1ccccc1.COC(C(F)(F)F)(C(F)(F)F)C(F)(F)F,-2.44388282
C1OCCOC1.CC(C)C(=O)Oc(cc1)ccc1C,-9.27883542
NCCC.Clc1cc(ccc1)NC(=O)NC,-17.8018141
C1OCCOC1.CC(C)c1ccccc1N,-9.52970021
OCCSCCO.CCC=CCC1C(CCC1CC(OC)=O)=O,-10.49804623
OCCCCCCCC.OC(=O)c(ccc1cc2C(O)=O)cc1cc2,-17.426104
CCCCCCOC(C)=O.CCC1CCNCC1,-5.80180081
CC(C)C(C)C(C)C.Nc1cc(N)ccc1,-6.91687007
OCCCCO.COCC(C)(C)C,-2.67581766
n1ccccc1.CC(CCC1C(C)C)CC1OC(C)=O,-9.02718696
NCCC.OCCCC=C,-8.44566917
CC#N.ClCC(F)(F)O,-8.35375817
Brc2c1ccccc1ccc2.CCCCCC(OC(C)C)=O,-7.0304413
CCN(CC)CC.FC(F)CC(F)(C(F)(F)F)C(F)(F)F,-2.2001105
O=S1(CCCC1)=O.CC(C)(C)OOC(C)(C)C,-3.31305379
OCC(O)CC.ON=CC(C)=NO,-11.60058593
CCOC(=O)c1ccccc1.CCOCOC1CCCCCCCCCCC1,-10.90729704
CCCCCCCCC.Cc1cccc(C)c1N,-6.58741127
CC(C)(C)c1ccccc1.Clc(ccc1N)cc1N(=O)=O,-10.0538257
c1ccccc1.CN1C(=O)C=CC1=O,-7.36686243
CCC=C.CC(C1CCC(C)=CCCC(C)=CCC=C1C)=O,-12.85119501
C=Cc1ccccc1.CCCCC(=Cc1ccccc1)C=O,-11.30145688
CCCCCN(CCCCC)CCCCC.CCOC(C)(C)C,-3.64134507
OCC.CCC(C)CS,-4.66900767
COCCOC.CCC(CC)N(C)C,-4.51903587
ClC(Cl)(Cl)Cl.OC(=O)c2cc1ccccc1cc2,-9.87447156
CN(C)P(=O)(N(C)C)N(C)C.OCCCCCCCCCC,-10.49180588
CCN1CCCC1=O.C=CCNC(=O)NCC=C,-11.99047231
CNC=O.OCCCS,-8.22531712
CN(C)P(=O)(N(C)C)N(C)C.CC1(C)COP(C)(OC1)=O,-9.9855988
N1CCCCC1.C=CCc1ccccc1,-6.27751694
OCCC.CCCCN1CCCC1,-6.27510904
SC.NCC(F)C,-4.96653625
CCCCCCCCBr.CC(C1CCCCC1)OC(=O)C=CC,-9.18210611
CCCCC(C)=O.Cc1nonc1C,-6.70488497
CCN(=O)=O.CC(C)OCCOC(=O)c1ccccc1O,-10.88234721
O(c2ccccc2)c1ccccc1.CCCC#N,-5.23986384
CCC(C)c1ccccc1.FC(F)(F)OCC(F)(F)C(F)(F)C(F)(F)F,-2.72775552
OCCN.CC1CCC(C)C1=O,-4.90454157
COCCO.CNC(c1cccnc1)=O,-12.34331913
Brc1ccccc1.CCCC(CC)C=C,-4.64478176
OCCCCCCCC.O=C(N)N=NC(=O)N,-12.93427001
BrCCBr.CCCI,-5.1437733
NCCCN(C)C.FC(F)C(F)C(F)C(C(F)(F)F)C(F)(F)F,-8.02604598
C1CCCC1.COC(F)(F)C(F)(C)C(F)(F)F,-3.55140784
C1OCCOC1.CCNC(=S)NCC,-12.57398907
CC(C)N(=O)=O.OC(C#C)c1ccccc1,-8.90171864
CCOC(C)=O.CC1CC=C(C)CC1C=O,-7.6668397
Oc1cc(C)ccc1.O=Cc1cccnc1,-10.28904942
CN(C)C=O.FC(I)=N,-5.79208525
CNC(C)=O.ClC=C(F)C,-3.61289114
CC1OC(OC1)=O.BrCCBr,-5.48558553
CNc1ccccc1.OC(C)(C)C#N,-7.59052318
CCCCCCCCCCCC.CCc2cc1ccccc1cc2,-8.04474805
ClC(Cl)(Cl)Cl.CC(=O)c1sccc1,-7.16312486
ClB(Cl)Cl.CCC2OCC1(CO2)CC=CCC1,-8.84980555
Nc1ccccc1.CCCCOC(C)C,-5.08901604
CCCN(=O)=O.FCCCC(C)CF,-5.26648179
CCCCOC(C)=O.CCC(C)(C)C,-3.08566103
CCCCCCCl.CCC1(C)CC1,-3.39483053
CN(=O)=O.FC(F)OCC(F)(F)C(F)(F)F,-2.88719013
CCCCC#N.Clc1cc(c(Cl)c(Cl)c1Cl)N(=O)=O,-10.447441
OCCOCCCC.CCCCCCCCCCC(Br)CBr,-11.03417845
O=N(c1ccccc1)=O.Clc(cc1Cl)cc(Cl)c1O,-8.81877184
CCCCC(CC)COC(CCCCC(OCC(CC)CCCC)=O)=O.CCCCC(C)CC,-4.25538744
CNc1ccccc1.O=c1[nH]c([nH]nc1)=O,-10.1700338
CCCCOP(OCCCC)(OCCCC)=O.CC2(CCC=C(C)C)C1CC(CC1)C2=C,-8.63532541
CCC.O=N(=O)c1cc(ccc1)N(=O)=O,-7.98508197
CS(C)=O.FC(F)C(F)(F)C(C)(C)C,-3.493874
CC(=C)C#C.CCCCC(CC)C(OC)=O,-7.14710324
CC(CC(C)=O)=O.FCC(F)(F)OC(F)F,-3.6047842
O=CN1CCOCC1.ClCOCCl,-5.33879152
OCC(O)CC.CCCCC1OC(CC1)=O,-8.66913428
C(C=Cc1cc2)c1cc2.CCCC1CC1,-3.5892647
Cc1cc(C)ccc1.O=S1(CCCO1)=O,-8.91385727
CCC.C1CCCCCCC1,-5.99045114
CCCCC(CO)CC.O=C(CCC4(C(CC3)CCN3Cc2ccccc2)c1ccccc1)NC4=O,-20.0932178
Oc1cc(C)ccc1.CCC=C,-2.13287891
OCCC(O)C.CCCCCCCCCCCCCC(=O)NC,-12.98140224
CCCCCCCCCC.Clc1ccc(I)cc1,-7.39971156
OCC(C)C.C(C(CC5C2C94)CC72C8C3C6CC(CC4C6C7)CC93CC51)C81,-11.10182534
C(CC2)CCC2c1ccccc1.CCOC(CC)OCC,-5.25404988
CC(C)(C)c1ccccc1.C(CC2)CCC2SC1CCCCC1,-10.14045414
OCCOCC.CCCC=C(CC)C=O,-6.51644589
CCC(C)CC.CCOC(F)(F)C(F)(F)CF,-3.6381705
CC(CC(C)=O)=O.CC1CCC2C1(CC3C2(C)C)CC(=C3C)C(C)=O,-9.75587356
CCC1OC1.Cc1n[nH]c(C)c1I,-10.77269272
COCCOCCOCCO.Cc1cc(cc(c1O)N(=O)=O)N(=O)=O,-11.54601844
Clc1ccccc1Cl.FCC(CF)C(C)C,-4.68081964
CC(C)CCC(C)(C)C.FCC(F)(F)C(F)C(F)F,-2.51074741
O(Cc2ccccc2)Cc1ccccc1.CCOC(C1C(C)(C)CC(CC1(C)C)=O)=C,-10.18725142
CCC(C)CC.CC(C)=CCCC(C)C(=C)C=O,-7.54058877
